model,case,activities
Helpdesk,219,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,220,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,221,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,222,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,223,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,224,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,225,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,226,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,227,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,228,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,229,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,230,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,231,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,232,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,233,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,234,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,235,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,236,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,237,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,238,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,239,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,240,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,241,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,242,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,243,"['insert_ticket', 'assign_seriousness', 'assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,244,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,245,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,246,"['assign_seriousness', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,247,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,248,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,249,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,250,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,251,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,252,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,253,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,254,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,255,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,256,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,257,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,258,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,259,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,260,"['assign_seriousness', 'assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,261,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,262,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,263,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,264,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,265,"['insert_ticket', 'assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,266,"['assign_seriousness', 'take_in_charge_ticket', 'create_sw_anomaly', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,267,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,268,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,269,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,270,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,271,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,272,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'schedule_intervention', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,273,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,274,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,275,"['assign_seriousness', 'take_in_charge_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,276,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,277,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,278,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,279,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,280,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,281,"['assign_seriousness', 'assign_seriousness', 'assign_seriousness', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,282,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,283,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,284,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,285,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,286,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,287,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'create_sw_anomaly', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,288,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,289,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,290,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,291,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,292,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,293,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,294,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,295,"['assign_seriousness', 'take_in_charge_ticket', 'create_sw_anomaly', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,296,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,297,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,298,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,299,"['assign_seriousness', 'wait', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,300,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,301,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,302,"['assign_seriousness', 'take_in_charge_ticket', 'create_sw_anomaly', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,303,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,304,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,305,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,306,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,307,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,308,"['assign_seriousness', 'assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,309,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,310,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,311,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,312,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,313,"['insert_ticket', 'assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,314,"['insert_ticket', 'assign_seriousness', 'assign_seriousness', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,315,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,316,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,317,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,318,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,319,"['assign_seriousness', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,320,"['insert_ticket', 'assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,321,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,322,"['assign_seriousness', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,323,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,324,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,325,"['assign_seriousness', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,326,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,327,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,328,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,329,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,330,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,331,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,332,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,333,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,334,"['assign_seriousness', 'assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,335,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,336,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'create_sw_anomaly', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,337,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,338,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,339,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,340,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,341,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,342,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,343,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,344,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,345,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,346,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,347,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,348,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,349,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,350,"['assign_seriousness', 'take_in_charge_ticket', 'create_sw_anomaly', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,351,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,352,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,353,"['insert_ticket', 'assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,354,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,355,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,356,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,357,"['assign_seriousness', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,358,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,359,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,360,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,361,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,362,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,363,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,364,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,365,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'create_sw_anomaly', 'resolve_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,366,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,367,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,368,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,369,"['assign_seriousness', 'assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,370,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,371,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,372,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,373,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,374,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'wait', 'resolve_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,375,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,376,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,377,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,378,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,379,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,380,"['insert_ticket', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,381,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,382,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
